RX <- WEB_DATA|EGT=378.0C | dEGT=10.4 | PEGT=409.3 | RPM=4571 | FRPM=3466 | RRPM=2023 | SIG=OK | RNOISE=WARN | PUMP=1104us | START=1326us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=363.5C | dEGT=4.2 | PEGT=376.0 | RPM=7095 | FRPM=8271 | RRPM=136199 | SIG=OK | RNOISE=NOISY | PUMP=1124us | START=1740us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=364.8C | dEGT=4.2 | PEGT=377.3 | RPM=4587 | FRPM=6655 | RRPM=170400 | SIG=OK | RNOISE=NOISY | PUMP=1125us | START=1740us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=366.0C | dEGT=2.1 | PEGT=372.3 | RPM=6711 | FRPM=6381 | RRPM=144617 | SIG=OK | RNOISE=NOISY | PUMP=1127us | START=1740us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=367.3C | dEGT=0.0 | PEGT=367.3 | RPM=7915 | FRPM=6762 | RRPM=3600 | SIG=OK | RNOISE=NOISY | PUMP=1129us | START=1740us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=368.3C | dEGT=2.1 | PEGT=374.5 | RPM=9872 | FRPM=8189 | RRPM=3948 | SIG=OK | RNOISE=WARN | PUMP=1129us | START=1749us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=369.0C | dEGT=0.0 | PEGT=369.0 | RPM=10638 | FRPM=9440 | RRPM=1200 | SIG=OK | RNOISE=NOISY | PUMP=1129us | START=1758us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=370.3C | dEGT=4.2 | PEGT=382.8 | RPM=10898 | FRPM=10214 | RRPM=7200 | SIG=OK | RNOISE=NOISY | PUMP=1129us | START=1760us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=371.3C | dEGT=1.8 | PEGT=376.6 | RPM=10985 | FRPM=10630 | RRPM=3500 | SIG=OK | RNOISE=NOISY | PUMP=1129us | START=1769us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=372.5C | dEGT=4.2 | PEGT=385.0 | RPM=11013 | FRPM=10839 | RRPM=4800 | SIG=OK | RNOISE=WARN | PUMP=1129us | START=1778us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=373.3C | dEGT=2.1 | PEGT=379.5 | RPM=11022 | FRPM=10940 | RRPM=3999 | SIG=OK | RNOISE=WARN | PUMP=1129us | START=1786us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=374.5C | dEGT=2.1 | PEGT=380.8 | RPM=11025 | FRPM=10987 | RRPM=4203 | SIG=OK | RNOISE=NOISY | PUMP=1129us | START=1796us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=376.0C | dEGT=4.2 | PEGT=388.5 | RPM=11026 | FRPM=11008 | RRPM=8400 | SIG=OK | RNOISE=NOISY | PUMP=1129us | START=1800us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=376.8C | dEGT=0.0 | PEGT=376.8 | RPM=11026 | FRPM=11018 | RRPM=11400 | SIG=OK | RNOISE=WARN | PUMP=1129us | START=1800us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=377.5C | dEGT=0.0 | PEGT=377.5 | RPM=11027 | FRPM=11023 | RRPM=11400 | SIG=OK | RNOISE=WARN | PUMP=1129us | START=1800us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=378.3C | dEGT=2.1 | PEGT=384.5 | RPM=11167 | FRPM=11056 | RRPM=19199 | SIG=OK | RNOISE=WARN | PUMP=1129us | START=1800us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=378.8C | dEGT=0.0 | PEGT=378.8 | RPM=12020 | FRPM=11534 | RRPM=31801 | SIG=OK | RNOISE=NOISY | PUMP=1129us | START=1800us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=379.3C | dEGT=0.0 | PEGT=379.3 | RPM=12212 | FRPM=11884 | RRPM=21601 | SIG=OK | RNOISE=WARN | PUMP=1129us | START=1800us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=15/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=380.0C | dEGT=2.1 | PEGT=386.3 | RPM=12102 | FRPM=12013 | RRPM=25800 | SIG=OK | RNOISE=NOISY | PUMP=1129us | START=1800us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=15/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=380.5C | dEGT=2.1 | PEGT=386.8 | RPM=11906 | FRPM=11971 | RRPM=13201 | SIG=OK | RNOISE=WARN | PUMP=1129us | START=1800us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=15/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=381.0C | dEGT=2.1 | PEGT=387.3 | RPM=11798 | FRPM=11906 | RRPM=21000 | SIG=OK | RNOISE=WARN | PUMP=1129us | START=1800us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=15/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=381.3C | dEGT=0.0 | PEGT=381.3 | RPM=11791 | FRPM=11941 | RRPM=25797 | SIG=OK | RNOISE=NOISY | PUMP=1129us | START=1800us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=15/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=382.0C | dEGT=2.1 | PEGT=388.3 | RPM=12155 | FRPM=11951 | RRPM=15600 | SIG=OK | RNOISE=WARN | PUMP=1129us | START=1800us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=15/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=382.3C | dEGT=0.0 | PEGT=382.3 | RPM=12147 | FRPM=12072 | RRPM=10799 | SIG=OK | RNOISE=WARN | PUMP=1129us | START=1800us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=15/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=382.8C | dEGT=0.0 | PEGT=382.8 | RPM=12090 | FRPM=12091 | RRPM=16800 | SIG=OK | RNOISE=NOISY | PUMP=1129us | START=1800us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=15/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=383.0C | dEGT=0.0 | PEGT=383.0 | RPM=11902 | FRPM=12005 | RRPM=13800 | SIG=OK | RNOISE=NOISY | PUMP=1129us | START=1800us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=15/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=383.3C | dEGT=0.0 | PEGT=383.3 | RPM=11985 | FRPM=11979 | RRPM=9000 | SIG=OK | RNOISE=WARN | PUMP=1129us | START=1800us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=15/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=383.5C | dEGT=0.0 | PEGT=383.5 | RPM=12030 | FRPM=12001 | RRPM=7199 | SIG=OK | RNOISE=NOISY | PUMP=1129us | START=1800us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=15/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=383.8C | dEGT=2.1 | PEGT=390.0 | RPM=12046 | FRPM=12024 | RRPM=5999 | SIG=OK | RNOISE=WARN | PUMP=1129us | START=1800us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=15/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=384.3C | dEGT=2.1 | PEGT=390.5 | RPM=12052 | FRPM=12039 | RRPM=6599 | SIG=OK | RNOISE=WARN | PUMP=1129us | START=1800us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=15/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=385.3C | dEGT=2.1 | PEGT=391.5 | RPM=12054 | FRPM=12047 | RRPM=10801 | SIG=OK | RNOISE=WARN | PUMP=1129us | START=1800us | IGN=0 | V1=1 | V2=1 | SD=OK | ALEARN=15/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=385.5C | dEGT=-2.1 | PEGT=379.3 | RPM=12054 | FRPM=12051 | RRPM=10199 | SIG=OK | RNOISE=NOISY | PUMP=1129us | START=1800us | IGN=0 | V1=1 | V2=1 | SD=OK | ALEARN=15/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=386.0C | dEGT=0.0 | PEGT=386.0 | RPM=12054 | FRPM=12053 | RRPM=9000 | SIG=OK | RNOISE=WARN | PUMP=1129us | START=1800us | IGN=0 | V1=1 | V2=1 | SD=OK | ALEARN=15/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=386.0C | dEGT=0.0 | PEGT=386.0 | RPM=12093 | FRPM=12060 | RRPM=19199 | SIG=OK | RNOISE=NOISY | PUMP=1129us | START=1800us | IGN=0 | V1=1 | V2=1 | SD=OK | ALEARN=15/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=386.0C | dEGT=0.0 | PEGT=386.0 | RPM=11939 | FRPM=12048 | RRPM=13201 | SIG=OK | RNOISE=NOISY | PUMP=1129us | START=1800us | IGN=0 | V1=1 | V2=1 | SD=OK | ALEARN=15/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=386.3C | dEGT=0.0 | PEGT=386.3 | RPM=11951 | FRPM=11985 | RRPM=9000 | SIG=OK | RNOISE=NOISY | PUMP=1129us | START=1800us | IGN=0 | V1=1 | V2=1 | SD=OK | ALEARN=15/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=386.5C | dEGT=0.0 | PEGT=386.5 | RPM=11998 | FRPM=11985 | RRPM=9000 | SIG=OK | RNOISE=WARN | PUMP=1129us | START=1800us | IGN=0 | V1=1 | V2=1 | SD=OK | ALEARN=15/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=386.0C | dEGT=0.0 | PEGT=386.0 | RPM=12016 | FRPM=12000 | RRPM=8400 | SIG=OK | RNOISE=WARN | PUMP=1129us | START=1800us | IGN=0 | V1=1 | V2=1 | SD=OK | ALEARN=15/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=385.0C | dEGT=-4.2 | PEGT=372.5 | RPM=12023 | FRPM=12012 | RRPM=3000 | SIG=OK | RNOISE=NOISY | PUMP=1129us | START=1800us | IGN=0 | V1=1 | V2=1 | SD=OK | ALEARN=15/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=384.3C | dEGT=0.0 | PEGT=384.3 | RPM=12025 | FRPM=12019 | RRPM=9000 | SIG=OK | RNOISE=WARN | PUMP=1129us | START=1800us | IGN=0 | V1=1 | V2=1 | SD=OK | ALEARN=15/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=383.0C | dEGT=-2.1 | PEGT=376.8 | RPM=12025 | FRPM=12022 | RRPM=6599 | SIG=OK | RNOISE=NOISY | PUMP=1129us | START=1800us | IGN=0 | V1=1 | V2=1 | SD=OK | ALEARN=15/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=381.5C | dEGT=0.0 | PEGT=381.5 | RPM=12026 | FRPM=12024 | RRPM=6600 | SIG=OK | RNOISE=WARN | PUMP=1129us | START=1800us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=15/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=380.0C | dEGT=-2.1 | PEGT=373.8 | RPM=12026 | FRPM=12025 | RRPM=6600 | SIG=OK | RNOISE=NOISY | PUMP=1129us | START=1800us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=15/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=380.3C | dEGT=2.1 | PEGT=386.5 | RPM=12026 | FRPM=12025 | RRPM=11400 | SIG=OK | RNOISE=WARN | PUMP=1129us | START=1800us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=15/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=382.5C | dEGT=2.1 | PEGT=388.8 | RPM=12026 | FRPM=12026 | RRPM=7800 | SIG=OK | RNOISE=WARN | PUMP=1129us | START=1800us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=15/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=384.5C | dEGT=4.2 | PEGT=397.0 | RPM=12026 | FRPM=12026 | RRPM=6001 | SIG=OK | RNOISE=WARN | PUMP=1129us | START=1800us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=15/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=385.3C | dEGT=2.1 | PEGT=391.5 | RPM=12026 | FRPM=12026 | RRPM=4800 | SIG=OK | RNOISE=NOISY | PUMP=1129us | START=1800us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=15/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=386.0C | dEGT=2.1 | PEGT=392.3 | RPM=12026 | FRPM=12026 | RRPM=6601 | SIG=OK | RNOISE=WARN | PUMP=1129us | START=1800us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=15/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=386.8C | dEGT=2.1 | PEGT=393.0 | RPM=12026 | FRPM=12026 | RRPM=8400 | SIG=OK | RNOISE=WARN | PUMP=1129us | START=1800us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=15/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=387.3C | dEGT=2.1 | PEGT=393.5 | RPM=12026 | FRPM=12026 | RRPM=7200 | SIG=OK | RNOISE=NOISY | PUMP=1129us | START=1800us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=15/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=387.5C | dEGT=0.0 | PEGT=387.5 | RPM=12026 | FRPM=12026 | RRPM=10199 | SIG=OK | RNOISE=NOISY | PUMP=1129us | START=1800us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=15/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=387.8C | dEGT=0.0 | PEGT=387.8 | RPM=12026 | FRPM=12026 | RRPM=10201 | SIG=OK | RNOISE=WARN | PUMP=1129us | START=1800us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=15/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=387.8C | dEGT=0.0 | PEGT=387.8 | RPM=12026 | FRPM=12026 | RRPM=10800 | SIG=OK | RNOISE=WARN | PUMP=1129us | START=1800us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=15/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=388.0C | dEGT=0.0 | PEGT=388.0 | RPM=12026 | FRPM=12026 | RRPM=6600 | SIG=OK | RNOISE=NOISY | PUMP=1129us | START=1800us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=15/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=388.3C | dEGT=0.0 | PEGT=388.3 | RPM=12026 | FRPM=12026 | RRPM=3600 | SIG=OK | RNOISE=NOISY | PUMP=1129us | START=1800us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=15/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=388.5C | dEGT=0.0 | PEGT=388.5 | RPM=12026 | FRPM=12026 | RRPM=7200 | SIG=OK | RNOISE=NOISY | PUMP=1129us | START=1800us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=15/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=388.8C | dEGT=0.0 | PEGT=388.8 | RPM=12026 | FRPM=12026 | RRPM=7201 | SIG=OK | RNOISE=NOISY | PUMP=1129us | START=1800us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=15/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=389.0C | dEGT=0.0 | PEGT=389.0 | RPM=12026 | FRPM=12026 | RRPM=7799 | SIG=OK | RNOISE=WARN | PUMP=1129us | START=1800us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=15/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=389.3C | dEGT=0.0 | PEGT=389.3 | RPM=12026 | FRPM=12026 | RRPM=8400 | SIG=OK | RNOISE=WARN | PUMP=1129us | START=1800us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=15/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=389.5C | dEGT=0.0 | PEGT=389.5 | RPM=12026 | FRPM=12026 | RRPM=7199 | SIG=OK | RNOISE=NOISY | PUMP=1129us | START=1800us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=15/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=389.8C | dEGT=0.0 | PEGT=389.8 | RPM=12026 | FRPM=12026 | RRPM=8400 | SIG=OK | RNOISE=WARN | PUMP=1129us | START=1800us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=15/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=390.0C | dEGT=0.0 | PEGT=390.0 | RPM=12026 | FRPM=12026 | RRPM=6600 | SIG=OK | RNOISE=WARN | PUMP=1129us | START=1800us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=15/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=390.0C | dEGT=0.0 | PEGT=390.0 | RPM=12026 | FRPM=12026 | RRPM=7800 | SIG=OK | RNOISE=WARN | PUMP=1129us | START=1800us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=15/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=390.5C | dEGT=2.1 | PEGT=396.8 | RPM=12026 | FRPM=12026 | RRPM=8400 | SIG=OK | RNOISE=NOISY | PUMP=1129us | START=1800us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=15/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=390.8C | dEGT=0.0 | PEGT=390.8 | RPM=12026 | FRPM=12026 | RRPM=8401 | SIG=OK | RNOISE=WARN | PUMP=1129us | START=1800us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=15/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=391.3C | dEGT=2.1 | PEGT=397.5 | RPM=12026 | FRPM=12026 | RRPM=7799 | SIG=OK | RNOISE=WARN | PUMP=1129us | START=1800us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=15/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=391.5C | dEGT=0.0 | PEGT=391.5 | RPM=12026 | FRPM=12026 | RRPM=10800 | SIG=OK | RNOISE=WARN | PUMP=1129us | START=1800us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=15/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=391.8C | dEGT=0.0 | PEGT=391.8 | RPM=12026 | FRPM=12026 | RRPM=9000 | SIG=OK | RNOISE=NOISY | PUMP=1129us | START=1800us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=15/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=392.0C | dEGT=0.0 | PEGT=392.0 | RPM=12026 | FRPM=12026 | RRPM=5400 | SIG=OK | RNOISE=NOISY | PUMP=1129us | START=1800us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=15/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=392.3C | dEGT=0.0 | PEGT=392.3 | RPM=12026 | FRPM=12026 | RRPM=4200 | SIG=OK | RNOISE=WARN | PUMP=1129us | START=1800us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=15/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=392.8C | dEGT=2.1 | PEGT=399.0 | RPM=12026 | FRPM=12026 | RRPM=7199 | SIG=OK | RNOISE=WARN | PUMP=1129us | START=1800us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=15/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=393.3C | dEGT=2.1 | PEGT=399.5 | RPM=12026 | FRPM=12026 | RRPM=6600 | SIG=OK | RNOISE=WARN | PUMP=1129us | START=1800us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=15/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=393.8C | dEGT=2.1 | PEGT=400.0 | RPM=12026 | FRPM=12026 | RRPM=6000 | SIG=OK | RNOISE=WARN | PUMP=1129us | START=1800us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=15/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=394.0C | dEGT=0.0 | PEGT=394.0 | RPM=12026 | FRPM=12026 | RRPM=6000 | SIG=OK | RNOISE=NOISY | PUMP=1129us | START=1800us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=15/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=394.5C | dEGT=2.1 | PEGT=400.8 | RPM=12026 | FRPM=12026 | RRPM=7199 | SIG=OK | RNOISE=NOISY | PUMP=1129us | START=1800us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=15/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=395.0C | dEGT=2.1 | PEGT=401.3 | RPM=12026 | FRPM=12026 | RRPM=6000 | SIG=OK | RNOISE=WARN | PUMP=1129us | START=1800us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=15/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=395.5C | dEGT=0.0 | PEGT=395.5 | RPM=12026 | FRPM=12026 | RRPM=9600 | SIG=OK | RNOISE=NOISY | PUMP=1129us | START=1800us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=15/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=396.0C | dEGT=0.0 | PEGT=396.0 | RPM=12026 | FRPM=12026 | RRPM=16200 | SIG=OK | RNOISE=NOISY | PUMP=1129us | START=1800us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=15/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
